DESTINATION_AIRPORT,DESTINATION_AIRPORT_NAME,DESTINATION_CITY,DESTINATION_STATE,DESTINATION_COUNTRY,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_COUNTRY,ORIGIN_LATITUDE,ORIGIN_LONGITUDE
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,9,3,B6,483,N636JB,JFK,929,926.0,-3.0,27.0,953.0,172.0,165.0,129.0,944,1202.0,9.0,1221,1211.0,-10.0,0,0,,,,,,,John F. Kennedy International AirportÂ (New York International Airport),New York,NY,USA,40.63975,-73.77893
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,13,5,B6,1183,N954JB,JFK,2130,2204.0,34.0,32.0,2236.0,167.0,184.0,148.0,944,104.0,4.0,17,108.0,51.0,0,0,,17.0,0.0,33.0,1.0,0.0,John F. Kennedy International AirportÂ (New York International Airport),New York,NY,USA,40.63975,-73.77893
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,12,19,6,AA,2445,N3ANAA,JFK,700,700.0,0.0,28.0,728.0,182.0,191.0,137.0,944,945.0,26.0,1002,1011.0,9.0,0,0,,,,,,,John F. Kennedy International AirportÂ (New York International Airport),New York,NY,USA,40.63975,-73.77893
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,24,2,WN,332,N7702A,AUS,1800,1906.0,66.0,11.0,1917.0,145.0,132.0,114.0,994,2211.0,7.0,2125,2218.0,53.0,0,0,,0.0,0.0,40.0,13.0,0.0,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,27,4,WN,1940,N228WN,AUS,1245,1245.0,0.0,6.0,1251.0,155.0,149.0,136.0,994,1607.0,7.0,1620,1614.0,-6.0,0,0,,,,,,,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,4,15,3,WN,3935,N773SA,MCI,525,522.0,-3.0,13.0,535.0,160.0,159.0,135.0,1072,850.0,11.0,905,901.0,-4.0,0,0,,,,,,,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,22,2,WN,1806,N369SW,MCI,1745,1741.0,-4.0,7.0,1748.0,160.0,152.0,137.0,1072,2105.0,8.0,2125,2113.0,-12.0,0,0,,,,,,,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,16,5,WN,779,N914WN,ATL,1345,1345.0,0.0,14.0,1359.0,85.0,73.0,55.0,404,1454.0,4.0,1510,1458.0,-12.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,2,7,6,WN,3891,N209WN,ATL,1345,1337.0,-8.0,17.0,1354.0,85.0,87.0,61.0,404,1455.0,9.0,1510,1504.0,-6.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,1,7,DL,2586,N6708D,ATL,1555,1619.0,24.0,9.0,1628.0,89.0,69.0,54.0,404,1722.0,6.0,1724,1728.0,4.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,22,7,DL,2069,N137DL,ATL,950,950.0,0.0,18.0,1008.0,90.0,85.0,58.0,404,1106.0,9.0,1120,1115.0,-5.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,4,11,6,WN,971,N684WN,ATL,1635,1630.0,-5.0,13.0,1643.0,90.0,84.0,62.0,404,1745.0,9.0,1805,1754.0,-11.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,2,6,DL,2118,N833DN,ATL,755,754.0,-1.0,10.0,804.0,80.0,76.0,59.0,404,903.0,7.0,915,910.0,-5.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,21,4,DL,1110,N1611B,ATL,1810,1901.0,51.0,14.0,1915.0,94.0,80.0,59.0,404,2014.0,7.0,1944,2021.0,37.0,0,0,,0.0,0.0,37.0,0.0,0.0,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,10,3,DL,2586,N584NW,ATL,1555,1557.0,2.0,25.0,1622.0,90.0,92.0,60.0,404,1722.0,7.0,1725,1729.0,4.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,30,2,DL,1669,N595NW,ATL,1905,1908.0,3.0,17.0,1925.0,92.0,87.0,60.0,404,2025.0,10.0,2037,2035.0,-2.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,7,21,2,DL,2069,N555NW,ATL,955,955.0,0.0,24.0,1019.0,95.0,88.0,59.0,404,1118.0,5.0,1130,1123.0,-7.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,10,1,DL,2018,N633DL,ATL,855,853.0,-2.0,21.0,914.0,83.0,87.0,58.0,404,1012.0,8.0,1018,1020.0,2.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,30,7,DL,2269,N540US,ATL,1155,1155.0,0.0,17.0,1212.0,85.0,87.0,62.0,404,1314.0,8.0,1320,1322.0,2.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,19,6,WN,3569,N726SW,ATL,1845,1843.0,-2.0,12.0,1855.0,85.0,82.0,61.0,404,1956.0,9.0,2010,2005.0,-5.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,9,1,WN,990,N380SW,ATL,1730,1746.0,16.0,13.0,1759.0,85.0,83.0,62.0,404,1901.0,8.0,1855,1909.0,14.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,29,7,DL,897,N682DA,ATL,1455,1452.0,-3.0,15.0,1507.0,90.0,86.0,65.0,404,1612.0,6.0,1625,1618.0,-7.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,12,19,6,WN,1905,N431WN,ATL,1350,1347.0,-3.0,10.0,1357.0,90.0,78.0,61.0,404,1458.0,7.0,1520,1505.0,-15.0,0,0,,,,,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,18,7,US,1880,N708UW,DCA,1000,954.0,-6.0,14.0,1008.0,152.0,148.0,125.0,759,1213.0,9.0,1232,1222.0,-10.0,0,0,,,,,,,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,12,4,B6,823,N231JB,DCA,1450,1449.0,-1.0,16.0,1505.0,140.0,139.0,115.0,759,1700.0,8.0,1710,1708.0,-2.0,0,0,,,,,,,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,2,6,US,1872,N755US,DCA,1130,1125.0,-5.0,13.0,1138.0,138.0,124.0,103.0,759,1321.0,8.0,1348,1329.0,-19.0,0,0,,,,,,,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,22,1,US,1872,N803AW,DCA,1125,1117.0,-8.0,17.0,1134.0,139.0,132.0,105.0,759,1319.0,10.0,1344,1329.0,-15.0,0,0,,,,,,,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,11,2,AA,1878,N730US,DCA,1935,2030.0,55.0,19.0,2049.0,138.0,129.0,101.0,759,2230.0,9.0,2153,2239.0,46.0,0,0,,0.0,0.0,10.0,36.0,0.0,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,4,3,B6,823,N510JB,DCA,1559,1557.0,-2.0,24.0,1621.0,143.0,131.0,103.0,759,1804.0,4.0,1822,1808.0,-14.0,0,0,,,,,,,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,12,19,6,AA,1874,N156UW,DCA,1455,1503.0,8.0,12.0,1515.0,152.0,137.0,117.0,759,1712.0,8.0,1727,1720.0,-7.0,0,0,,,,,,,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,2,7,WN,145,N224WN,SAT,630,657.0,27.0,8.0,705.0,160.0,155.0,139.0,1041,1024.0,8.0,1010,1032.0,22.0,0,0,,0.0,0.0,22.0,0.0,0.0,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,26,4,WN,2857,N632SW,IND,2105,2134.0,29.0,9.0,2143.0,130.0,137.0,122.0,829,2345.0,6.0,2315,2351.0,36.0,0,0,,7.0,0.0,7.0,22.0,0.0,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,7,25,6,WN,4423,N966WN,IND,530,530.0,0.0,8.0,538.0,130.0,121.0,104.0,829,722.0,9.0,740,731.0,-9.0,0,0,,,,,,,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,23,5,UA,1003,N38446,CLE,847,843.0,-4.0,9.0,852.0,155.0,148.0,132.0,895,1104.0,7.0,1122,1111.0,-11.0,0,0,,,,,,,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,15,5,F9,1163,N943FR,CLE,1150,1241.0,51.0,8.0,1249.0,140.0,138.0,120.0,895,1449.0,10.0,1410,1459.0,49.0,0,0,,3.0,0.0,0.0,46.0,0.0,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,18,5,F9,1161,N228FR,CLE,655,705.0,10.0,10.0,715.0,145.0,137.0,118.0,895,913.0,9.0,920,922.0,2.0,0,0,,,,,,,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,2,13,5,B6,137,N634JB,BDL,1915,2012.0,57.0,10.0,2022.0,182.0,156.0,143.0,1050,2245.0,3.0,2217,2248.0,31.0,0,0,,0.0,0.0,5.0,26.0,0.0,Bradley International Airport,Windsor Locks,CT,USA,41.93887,-72.68323
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,21,4,WN,3402,N210WN,BDL,955,951.0,-4.0,9.0,1000.0,170.0,167.0,153.0,1050,1233.0,5.0,1245,1238.0,-7.0,0,0,,,,,,,Bradley International Airport,Windsor Locks,CT,USA,41.93887,-72.68323
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,2,3,B6,737,N621JB,BDL,1010,1003.0,-7.0,13.0,1016.0,167.0,161.0,143.0,1050,1239.0,5.0,1257,1244.0,-13.0,0,0,,,,,,,Bradley International Airport,Windsor Locks,CT,USA,41.93887,-72.68323
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,31,6,WN,3737,N366SW,RIC,710,709.0,-1.0,21.0,730.0,130.0,127.0,100.0,667,910.0,6.0,920,916.0,-4.0,0,0,,,,,,,Richmond International Airport,Richmond,VA,USA,37.50517,-77.31967
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,3,2,WN,2108,N627SW,RIC,1430,1430.0,0.0,13.0,1443.0,125.0,118.0,98.0,667,1621.0,7.0,1635,1628.0,-7.0,0,0,,,,,,,Richmond International Airport,Richmond,VA,USA,37.50517,-77.31967
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,7,4,NK,138,N626NK,FLL,745,740.0,-5.0,12.0,752.0,59.0,49.0,31.0,177,823.0,6.0,844,829.0,-15.0,0,0,,,,,,,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,28,6,B6,655,N641JB,SYR,1809,1802.0,-7.0,9.0,1811.0,168.0,176.0,141.0,1053,2032.0,26.0,2057,2058.0,1.0,0,0,,,,,,,Syracuse Hancock International Airport,Syracuse,NY,USA,43.11119,-76.10631
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,7,14,2,WN,4282,N229WN,ROC,1340,1345.0,5.0,9.0,1354.0,165.0,144.0,127.0,1033,1601.0,8.0,1625,1609.0,-16.0,0,0,,,,,,,Greater Rochester International Airport,Rochester,NY,USA,43.11887,-77.67238
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,28,3,UA,1694,N87531,EWR,2025,2116.0,51.0,15.0,2131.0,175.0,134.0,113.0,937,2324.0,6.0,2320,2330.0,10.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,4,3,UA,1593,N69806,EWR,1601,1638.0,37.0,30.0,1708.0,174.0,185.0,145.0,937,1933.0,10.0,1855,1943.0,48.0,0,0,,11.0,0.0,31.0,6.0,0.0,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,4,6,1,UA,1144,N75429,EWR,554,603.0,9.0,21.0,624.0,173.0,149.0,125.0,937,829.0,3.0,847,832.0,-15.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,8,5,UA,1731,N17105,EWR,829,831.0,2.0,26.0,857.0,167.0,157.0,124.0,937,1101.0,7.0,1116,1108.0,-8.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,13,6,B6,327,N746JB,EWR,1700,1708.0,8.0,15.0,1723.0,164.0,142.0,122.0,937,1925.0,5.0,1944,1930.0,-14.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,7,18,6,UA,1553,N53441,EWR,2029,2135.0,66.0,29.0,2204.0,169.0,166.0,130.0,937,14.0,7.0,2318,21.0,63.0,0,0,,0.0,0.0,0.0,63.0,0.0,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,22,6,UA,1593,N37420,EWR,1900,1914.0,14.0,21.0,1935.0,175.0,147.0,121.0,937,2136.0,5.0,2155,2141.0,-14.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,3,2,B6,27,N805JB,EWR,910,906.0,-4.0,24.0,930.0,176.0,155.0,127.0,937,1137.0,4.0,1206,1141.0,-25.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,12,8,2,UA,434,N76265,EWR,1736,1744.0,8.0,32.0,1816.0,181.0,178.0,135.0,937,2031.0,11.0,2037,2042.0,5.0,0,0,,,,,,,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,29,4,B6,475,N585JB,PVD,735,726.0,-9.0,31.0,757.0,190.0,178.0,144.0,1072,1021.0,3.0,1045,1024.0,-21.0,0,0,,,,,,,Theodore Francis Green State Airport,Providence,RI,USA,41.724,-71.42822
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,4,19,7,WN,4130,N563WN,PVD,1510,1505.0,-5.0,18.0,1523.0,175.0,214.0,189.0,1072,1832.0,7.0,1805,1839.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0,Theodore Francis Green State Airport,Providence,RI,USA,41.724,-71.42822
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,7,4,6,B6,475,N506JB,PVD,610,602.0,-8.0,11.0,613.0,169.0,170.0,147.0,1072,840.0,12.0,859,852.0,-7.0,0,0,,,,,,,Theodore Francis Green State Airport,Providence,RI,USA,41.724,-71.42822
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,6,5,WN,3119,N639SW,PVD,1750,1748.0,-2.0,7.0,1755.0,190.0,164.0,152.0,1072,2027.0,5.0,2100,2032.0,-28.0,0,0,,,,,,,Theodore Francis Green State Airport,Providence,RI,USA,41.724,-71.42822
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,2,10,2,WN,965,N7720F,PIT,620,618.0,-2.0,7.0,625.0,160.0,134.0,107.0,834,812.0,20.0,900,832.0,-28.0,0,0,,,,,,,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49147,-80.23287
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,23,6,WN,1089,N369SW,PIT,1305,1307.0,2.0,16.0,1323.0,140.0,134.0,112.0,834,1515.0,6.0,1525,1521.0,-4.0,0,0,,,,,,,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49147,-80.23287
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,15,2,WN,2727,N649SW,PIT,1745,1739.0,-6.0,6.0,1745.0,140.0,131.0,120.0,834,1945.0,5.0,2005,1950.0,-15.0,0,0,,,,,,,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49147,-80.23287
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,14,3,AA,1411,N376AA,MIA,720,717.0,-3.0,19.0,736.0,67.0,63.0,35.0,192,811.0,9.0,827,820.0,-7.0,0,0,,,,,,,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,10,2,AA,2421,N3DGAA,MIA,2010,2011.0,1.0,19.0,2030.0,66.0,63.0,39.0,192,2109.0,5.0,2116,2114.0,-2.0,0,0,,,,,,,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,5,2,AA,2447,N5FMAA,MIA,2010,2006.0,-4.0,13.0,2019.0,66.0,55.0,34.0,192,2053.0,8.0,2116,2101.0,-15.0,0,0,,,,,,,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,30,2,AA,2315,N5FRAA,MIA,1710,1708.0,-2.0,18.0,1726.0,70.0,59.0,37.0,192,1803.0,4.0,1820,1807.0,-13.0,0,0,,,,,,,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,25,2,AA,113,N3DJAA,MIA,1845,1849.0,4.0,17.0,1906.0,68.0,65.0,41.0,192,1947.0,7.0,1953,1954.0,1.0,0,0,,,,,,,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,20,5,AA,2464,N3JNAA,MIA,1355,1358.0,3.0,18.0,1416.0,61.0,61.0,37.0,192,1453.0,6.0,1456,1459.0,3.0,0,0,,,,,,,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,11,7,WN,3976,N658SW,BWI,1145,1200.0,15.0,8.0,1208.0,150.0,129.0,114.0,787,1402.0,7.0,1415,1409.0,-6.0,0,0,,,,,,,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,8,7,WN,44,N637SW,BWI,955,1024.0,29.0,56.0,1120.0,145.0,179.0,116.0,787,1316.0,7.0,1220,1323.0,63.0,0,0,,34.0,0.0,29.0,0.0,0.0,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,4,26,7,WN,1371,N360SW,BWI,1035,1045.0,10.0,7.0,1052.0,135.0,137.0,122.0,787,1254.0,8.0,1250,1302.0,12.0,0,0,,,,,,,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,17,3,WN,171,N799SW,BWI,1100,1059.0,-1.0,13.0,1112.0,130.0,124.0,106.0,787,1258.0,5.0,1310,1303.0,-7.0,0,0,,,,,,,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,10,1,WN,2964,N7719A,BWI,2050,2106.0,16.0,13.0,2119.0,135.0,120.0,100.0,787,2259.0,7.0,2305,2306.0,1.0,0,0,,,,,,,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,11,15,7,WN,2996,N7815L,BWI,1920,1919.0,-1.0,19.0,1938.0,140.0,140.0,111.0,787,2129.0,10.0,2140,2139.0,-1.0,0,0,,,,,,,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,1,3,6,B6,199,N580JB,LGA,930,922.0,-8.0,15.0,937.0,181.0,168.0,144.0,950,1201.0,9.0,1231,1210.0,-21.0,0,0,,,,,,,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,2,18,3,DL,701,N357NW,LGA,1440,1438.0,-2.0,15.0,1453.0,188.0,178.0,156.0,950,1729.0,7.0,1748,1736.0,-12.0,0,0,,,,,,,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,4,2,4,DL,2181,N359NW,LGA,1425,1437.0,12.0,18.0,1455.0,172.0,149.0,125.0,950,1700.0,6.0,1717,1706.0,-11.0,0,0,,,,,,,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,5,14,4,DL,1897,N915DE,LGA,1759,2144.0,225.0,30.0,2214.0,174.0,163.0,130.0,950,24.0,3.0,2053,27.0,214.0,0,0,,0.0,0.0,214.0,0.0,0.0,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,6,26,5,B6,499,N503JB,LGA,2100,2113.0,13.0,21.0,2134.0,156.0,168.0,140.0,950,2354.0,7.0,2336,1.0,25.0,0,0,,12.0,0.0,10.0,3.0,0.0,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,8,8,6,DL,1585,N942DL,LGA,1800,1800.0,0.0,17.0,1817.0,182.0,150.0,126.0,950,2023.0,7.0,2102,2030.0,-32.0,0,0,,,,,,,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,9,23,3,DL,1885,N328NW,LGA,830,830.0,0.0,49.0,919.0,183.0,192.0,137.0,950,1136.0,6.0,1133,1142.0,9.0,0,0,,,,,,,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,12,10,4,DL,1685,N832DN,LGA,1105,1102.0,-3.0,21.0,1123.0,193.0,155.0,127.0,950,1330.0,7.0,1418,1337.0,-41.0,0,0,,,,,,,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,2015,3,5,4,WN,3404,N362SW,MSY,820,814.0,-6.0,9.0,823.0,100.0,100.0,84.0,551,1047.0,7.0,1100,1054.0,-6.0,0,0,,,,,,,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
